,track_id,track_name,artist,album_type,release_date,decade,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
10,73ZTWCuwudUVvvWipRnQnQ,Family Tradition,"Hank Williams, Jr.",album,1979,1970,67,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342,242960,4
11,1ju7EsSGvRybSNEsRvc7qY,Simple Man,Lynyrd Skynyrd,album,1973-01-01,1970,73,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627,4
12,7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,album,1972,1970,76,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267,4
13,2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,album,1974-02-04,1970,74,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4
14,5KqldkCunQ2rWxruMEtGh0,The Gambler,Kenny Rogers,album,1978-11-20,1970,75,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,214880,4
15,54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,album,1972,1970,78,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,4
16,4fUU9WKxEgJXyrZJsUA2iP,Can't You See,The Marshall Tucker Band,album,1973,1970,71,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,4
17,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,album,1976-12-08,1970,73,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4
18,5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,album,1978-05-05,1970,74,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147,4
19,70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,album,1973-07-26,1970,77,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,4
20,1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Steely Dan,album,1972-01-01,1970,71,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,277267,4
21,6UBjSnyP1O5W5ndJoO9vUk,Night Moves,Bob Seger,album,1976-10-22,1970,71,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,324423,4
22,1hHGUdFaiJHw9hVZGJWYO2,Midnight Rider,Allman Brothers Band,album,1970-09-18,1970,71,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,180067,4
23,2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,album,1970-11-01,1970,76,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,4
24,2DnJjbjNTV9Nd5NOa1KGba,You're so Vain,Carly Simon,album,1972,1970,74,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411,4
25,7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,album,1978-01-01,1970,66,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,3
26,4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,album,1970,1970,70,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,151293,4
27,0x2wtJbtJrox3SDmnMj97x,Gimme Three Steps,Lynyrd Skynyrd,album,1973-01-01,1970,68,0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,267173,4
28,2ymeOsYijJz09LfKw3yM2x,Joy To The World,Three Dog Night,album,1970-01-01,1970,71,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,220573,4
29,608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,album,1975,1970,71,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4
30,1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,Boston,album,1976,1970,69,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,303587,4
31,3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,Bad Company,album,1975,1970,69,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4
32,2mV4xg3mvO5aXPLMoD7WrR,You Never Even Called Me by My Name,David Allan Coe,album,1975-03-01,1970,63,0.634,0.619,7,-7.691,1,0.0368,0.492,0.0,0.179,0.531,105.253,316027,4
33,2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,album,1975,1970,69,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,503067,4
34,4lJ6YVXQ0jUk5ILu0PSrA4,Ooh La La,Faces,album,1973,1970,72,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,214080,4
35,2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,album,1972-01-01,1970,71,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,4
36,2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,Joe Walsh,album,1978-06-01,1970,68,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,536227,4
37,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,The Doobie Brothers,album,1978,1970,71,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867,4
38,36gPq8WG7tDxrblyGVUCiT,Up Around The Bend,Creedence Clearwater Revival,album,1970-07-25,1970,71,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4
39,7hxZF4jETnE5Q75rKQnMjE,I Walk the Line,Johnny Cash,album,1970-11-11,1970,68,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,176533,4
40,064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,The Bellamy Brothers,album,1976-07-01,1970,71,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,198760,4
41,0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,album,1974,1970,73,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,234867,4
42,5fdhThPDe6jQQDqCyWrdAn,Jolene,Dolly Parton,album,1974,1970,70,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4
43,5TWhLgjy8cgb6CRPnnlnn2,Whiskey Bent And Hell Bound,"Hank Williams, Jr.",album,1979,1970,62,0.726,0.711,7,-7.728,1,0.0414,0.213,1.41e-06,0.326,0.708,105.034,188387,4
44,4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,America,album,1972-01-01,1970,70,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,211387,4
45,5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America,album,1975,1970,69,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,199573,4
46,0lzNXoZINVBLHWNIxKxWOo,Takin' Care Of Business,Bachman-Turner Overdrive,album,1973-12-01,1970,69,0.724,0.703,5,-14.007,1,0.0498,0.0488,2.69e-06,0.146,0.965,129.985,289893,4
47,5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,album,1971-10-08,1970,66,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,199200,4
48,6aqm56xP40foYBBtAWWrnY,Running on Empty,Jackson Browne,single,1978,1970,65,0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,291893,4
49,5pihM63Tj50g1XjLxq0iU8,Long Haired Country Boy,The Charlie Daniels Band,album,1973,1970,63,0.588,0.58,2,-11.648,1,0.0275,0.319,3.74e-06,0.2,0.774,145.37,240107,4
50,0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,album,1974,1970,67,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,213400,4
51,1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,John Denver,album,1972-09-15,1970,67,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,283640,4
52,0ju1jP0cSPJ8tmojYBEI89,Danny's Song,Loggins & Messina,album,1971,1970,66,0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,254305,4
53,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,album,1973,1970,73,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,4
54,1ZhrREyOOeFV6TxDOyiPwu,Take The Money And Run,Steve Miller Band,album,1976-01-01,1970,67,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,170173,4
55,34D6mvDTAPypm92EPs8Rxa,Reminiscing - Remastered,Little River Band,album,1978,1970,68,0.54,0.465,7,-11.259,1,0.0302,0.652,0.00544,0.132,0.341,94.731,253080,4
56,1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads",John Denver,album,1971,1970,71,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,190160,4
57,3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,Jackson Browne,album,1972,1970,67,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4
58,4WScDSwAa9m48pgHugVkCo,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,album,1977,1970,62,0.694,0.46,7,-9.863,1,0.0322,0.697,0.00437,0.236,0.66,102.935,202027,4
59,0s1aSsYlLIEiy16LjFWbdp,Dirty Work,Steely Dan,album,1972-01-01,1970,68,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,188693,4
60,1gcESexgftSuLuML57Y69q,All Right Now,Free,album,1970-06-26,1970,71,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,4
61,69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,John Denver,album,1974-06-15,1970,68,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,193093,4
62,1O0xeZrBDbq7HPREdmYUYK,"Bad, Bad Leroy Brown",Jim Croce,album,1973-07-01,1970,66,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,182240,4
63,3e0FzZjTXOUtiJGSClOBrI,Fly Like An Eagle,Steve Miller Band,album,1976-01-01,1970,68,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
64,22CIOfLZB9z8He7WgHYAgH,Two Tickets to Paradise,Eddie Money,album,1977,1970,67,0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,237093,4
65,2dtK02TSAuTvVYU2wGAVG0,Still the One,Orleans,album,1976,1970,66,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,234040,4
66,2zI3bUYn2pcF27of6i2oqK,Jet Airliner,Steve Miller Band,compilation,1978-01-01,1970,66,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,215667,4
67,2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,Gerry Rafferty,album,1978,1970,68,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,267773,4
68,4NzlpYVrTYG1eo8BCu3MLB,East Bound and Down,Jerry Reed,album,1977-08-01,1970,63,0.514,0.941,7,-8.118,1,0.061,0.526,9.76e-06,0.163,0.716,120.795,168467,4
69,4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,single,1975,1970,68,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4
70,4J0DbyODwZJcmIAiTSJfMF,Annie's Song,John Denver,album,1974-06-15,1970,71,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,180693,3
71,2obblQ6tcePeOEVJV6nEGD,Cat's in the Cradle,Harry Chapin,album,1974,1970,67,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,222951,4
72,2TjnCxxQRYn56Ye8gkUKiW,Desperado - 2013 Remaster,Eagles,album,1973,1970,69,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,213713,4
73,6vmAgl2y9MpoZKrVUXrPe5,Hello Darlin',Conway Twitty,album,1970-03-23,1970,62,0.276,0.235,0,-14.352,1,0.0315,0.94,1.01e-05,0.132,0.472,170.55,149133,3
74,1orVKbp6vqtfAPOmvRofVq,Rock'n Me,Steve Miller Band,album,1976-01-01,1970,66,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,187067,4
75,6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,Peter Frampton,album,1975-01-01,1970,71,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,243267,4
76,6kotXaSQaGYxE62hVpdHWu,Werewolves of London - 2007 Remaster,Warren Zevon,album,1978-06-01,1970,67,0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,209467,4
77,40h65HAR8COEoqkMwUUQHu,Peaceful Easy Feeling - 2013 Remaster,Eagles,album,1972,1970,67,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,257963,4
78,39C5FuZ8C8M0QI8CrMsPkR,Foreplay / Long Time,Boston,album,1976,1970,66,0.435,0.657,5,-8.868,1,0.0545,0.00983,0.00748,0.0923,0.209,118.704,467640,4
79,2hitsKa8SthKhRJBXUHbIv,Our House,"Crosby, Stills, Nash & Young",album,1970-03-11,1970,69,0.593,0.205,9,-14.601,1,0.0479,0.896,5.46e-05,0.119,0.377,140.279,179760,4
80,64sn7wgJfeQKY3Jisnl59w,Tuesday's Gone,Lynyrd Skynyrd,album,1973-01-01,1970,65,0.232,0.615,9,-8.636,1,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,450227,3
81,6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,Bob Dylan,album,1973-07-13,1970,74,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880,4
82,3RTUfvRgq3pYTf7XY0FIcS,Lookin' Out My Back Door,Creedence Clearwater Revival,album,1970-07-25,1970,69,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453,4
83,6H7nDglS6xWpRidbhMwI2L,Here You Come Again,Dolly Parton,album,1977-10-03,1970,66,0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,0.552,105.898,179491,4
84,7GH8qNOm2gEKryVUyVzkmt,Delta Dawn,Tanya Tucker,album,1972,1970,61,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,175200,4
85,2XHjFJVXYlEzoDvN82h8s5,Rocky Mountain Way,Joe Walsh,album,1973-06-18,1970,66,0.493,0.376,4,-15.045,1,0.0435,0.0241,0.792,0.102,0.419,86.47,315400,4
86,561F1zqRwGPCTMRsLsXVtL,Time in a Bottle,Jim Croce,album,1972-04-01,1970,68,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,146176,3
87,5x53pbGk6sbl1BGom19QQ5,Breakdown,Tom Petty and the Heartbreakers,album,1976-11-09,1970,64,0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688,163893,4
88,5ZLzl6T8JwqMTMdoE0nCbU,Friend of the Devil,Grateful Dead,album,1970-06-01,1970,64,0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,201867,4
89,0ToHhkK4qtwEyKOxhQpMbJ,Ohio,"Crosby, Stills, Nash & Young",compilation,1974-08-19,1970,67,0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.749,79.296,183733,4
90,7cy1bEJV6FCtDaYpsk8aG6,China Grove,The Doobie Brothers,album,1973,1970,66,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,195307,4
91,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,album,1978,1970,70,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,365627,4
92,01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,compilation,1972,1970,67,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,4
93,36vTL8WP4ZoD1bbUaW0V3E,Bad Company - 2015 Remaster,Bad Company,album,1974,1970,65,0.545,0.467,8,-10.862,1,0.0305,0.491,0.175,0.0805,0.444,113.713,288053,4
94,4mcZYzoGwPRDdhWVlygiHf,Refugee,Tom Petty and the Heartbreakers,album,1979-10-19,1970,65,0.579,0.705,6,-4.911,0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693,4
95,6zGDIDjfDkPyNxrEERO3XG,Tush - 2006 Remaster,ZZ Top,album,1975-04-18,1970,67,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,137933,4
96,3Bh6uInhcVBVvLraGZdkKD,Who'll Stop The Rain,Creedence Clearwater Revival,album,1970-07-25,1970,70,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493,4
97,536L9C0N7vhYdibCJx3cI2,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,album,1976,1970,63,0.308,0.376,4,-15.24,1,0.0626,0.116,2.52e-06,0.166,0.158,186.047,389280,3
98,2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,England Dan & John Ford Coley,album,1976-07,1970,67,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4
99,3I1vEQhGwRK7URrTq4BqNl,(Ghost) Riders in the Sky,Johnny Cash,album,1979-05-01,1970,64,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,224813,4
100,1CAO7hiNOxJRPW4nFv2aRO,Mama Told Me (Not To Come) - Single Version,Three Dog Night,album,1970-01-01,1970,66,0.673,0.673,1,-13.941,1,0.0493,0.373,0.0265,0.206,0.825,119.994,198933,4
101,5lQKRR3MdJLtAwNBiT8Cq0,Lyin' Eyes - 2013 Remaster,Eagles,album,1975,1970,67,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,381999,4
102,0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,Glen Campbell,album,1975,1970,63,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,194453,4
103,4NSZz3qzNESLWfCqglnylo,Shooting Star - 2015 Remaster,Bad Company,album,1975,1970,63,0.39,0.589,9,-9.363,1,0.0384,0.258,3.91e-05,0.069,0.599,166.093,377413,4
104,2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying In the Rain,Willie Nelson,album,1975-05-01,1970,61,0.626,0.04,4,-19.994,1,0.0405,0.928,0.00178,0.11,0.418,117.136,138600,4
105,6gRACp2CvsIhc7hyw8CecQ,The Devil Went Down to Georgia,The Charlie Daniels Band,album,1979,1970,60,0.517,0.535,0,-12.027,1,0.0494,0.131,0.0,0.085,0.933,135.087,215067,4
106,6J0AjzrYsPZrQtw6IjErhy,Run Through The Jungle,Creedence Clearwater Revival,album,1970-07-25,1970,67,0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,184747,4
107,3XcjIvaZVUFAIdIYZqY9bd,We're An American Band - Remastered 2002,Grand Funk Railroad,album,1973,1970,65,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,207093,4
108,61OQuSzsom6geFCA18JwO6,Never Been To Spain - Single Version,Three Dog Night,album,1971,1970,64,0.517,0.502,4,-15.014,1,0.0275,0.58,0.00157,0.352,0.727,88.762,226067,4
109,4p8QcNkaq2FQj8uGJ7HEDK,Black Water,The Doobie Brothers,album,1974,1970,63,0.532,0.441,2,-12.866,1,0.0434,0.228,0.0,0.0846,0.67,169.275,255267,4
110,7LbfuQVct78YoghmoPtsQ8,Casey Jones - 2013 Remaster,Grateful Dead,album,1970,1970,62,0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,265067,4
111,2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,album,1975-01-01,1970,61,0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000,3
112,2cWHN0WK52RGAWHgaDamUA,Take It to the Limit - 2013 Remaster,Eagles,album,1975,1970,65,0.435,0.423,11,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,287091,3
113,2NtqZmfRIDkXJ2YvY2Kv1F,Lido Shuffle,Boz Scaggs,album,1976,1970,66,0.593,0.783,10,-4.716,1,0.0358,0.0165,7.26e-05,0.167,0.646,141.345,221613,4
114,0s995gCthqnYJCWGvfKpNt,"One Bourbon, One Scotch, One Beer",George Thorogood & The Destroyers,album,1977,1970,64,0.552,0.643,9,-14.523,1,0.14,0.144,0.0027,0.0878,0.763,136.764,506720,4
115,0P6fEgTn3cxLLyYTJYoYGj,Shambala - Single Version,Three Dog Night,album,1973,1970,64,0.551,0.62,9,-11.464,1,0.0348,0.64,0.00147,0.559,0.834,127.495,204107,4
116,57ct8jKi6trntXiRV0NnXi,If You Could Read My Mind,Gordon Lightfoot,album,1970,1970,66,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,228840,4
117,5AzpZ5ADn1AFPxcEBd2Ugf,Don't Do Me Like That,Tom Petty and the Heartbreakers,album,1979-10-19,1970,62,0.758,0.805,0,-4.243,1,0.0279,0.211,1.53e-05,0.0982,0.961,116.543,161787,4
118,6PPhp1qpAjLUxQr75vSD4H,The Ballad Of Curtis Loew,Lynyrd Skynyrd,album,1974-04-15,1970,61,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,291736,4
119,5u5qlnyVaewWugJIjzilIc,Smokin',Boston,album,1976,1970,63,0.197,0.796,2,-7.335,1,0.0645,0.000541,0.417,0.187,0.522,175.02,261387,4
120,6gS6XQ4OqMddkgzHNz40E5,Whiskey River,Willie Nelson,album,1973,1970,59,0.581,0.574,7,-9.298,1,0.0405,0.363,0.000902,0.107,0.853,76.915,247240,4
121,4XbxeoBeQnwpsyJyZEMoWc,Take This Job and Shove It,Johnny Paycheck,album,1971,1970,58,0.764,0.455,10,-10.336,1,0.0508,0.562,1.61e-05,0.0756,0.707,137.148,156293,4
122,4KmAGKJbeY2DUiLInlet53,Good Hearted Woman,Waylon Jennings,album,1972-02-01,1970,59,0.484,0.413,2,-14.422,1,0.0394,0.633,0.0442,0.375,0.766,106.72,181440,4
123,4DhbiXEuV7JxSR0wuqetTa,Free Ride,The Edgar Winter Group,album,1972-11-30,1970,60,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,4
124,6gTrbqZnyljwXdYQTyBkSx,You Make Me Feel Like Dancing - Remastered,Leo Sayer,album,1976,1970,61,0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,0.733,95.922,219467,4
125,51ueZKM83MTRv9rgiDfI6Y,Walkin' Back to Georgia,Jim Croce,album,1972-04-01,1970,63,0.661,0.518,6,-10.061,0,0.0319,0.621,1.78e-05,0.0953,0.776,127.266,170760,4
126,7fLTytvnvxy653VWxflTRf,Stay with Me,Faces,album,1971,1970,67,0.458,0.869,9,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,279360,4
127,0nlZjTPzW6S9JIESuGfImT,Lowdown,Boz Scaggs,album,1976,1970,65,0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,315640,4
128,19HjHUjCfDrEYhVSIKG6nK,I'd Love to Change the World - 2004 Remaster,Ten Years After,album,1971-11-11,1970,67,0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,224133,4
129,1RaUxP6LHVAgbmLOn2naLl,Cool Change - Remastered,Little River Band,album,1979,1970,65,0.388,0.368,9,-10.984,1,0.0289,0.319,2.02e-06,0.0992,0.175,128.527,313320,4
130,3mM14WXoPaLRjjkmxHe99L,Coal Miner's Daughter - Single Version,Loretta Lynn,album,1971-01-04,1970,60,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,180960,4
131,7Jpclr7tZ6aQXjoKzWXUJV,Don't It Make My Brown Eyes Blue,Crystal Gayle,album,1977-01-01,1970,65,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,157653,4
