,track_id,track_name,artist,album_type,release_date,decade,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,album,1965-08-30,1960,73,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,369600,4
0,2EZc13S7YRi6bTS3SKteRN,Proud Mary,Creedence Clearwater Revival,album,1969-01-05,1960,62,0.72,0.391,2,-16.595,1,0.0342,0.163,8.29e-05,0.046,0.786,120.794,187227,4
0,0mLoTgCB8oU0sJGojRtvDu,Gentle On My Mind - Remastered 2001,Glen Campbell,album,1967,1960,63,0.597,0.415,3,-13.799,1,0.0323,0.189,0.0,0.123,0.826,108.987,178627,4
0,11DjZQEZ69EXLo77HVj6yW,Green River,Creedence Clearwater Revival,album,1969-08-03,1960,69,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4
0,5fcxVCOtfesNzI2n4Y4kiJ,Jackson,Johnny Cash,album,1967-08-01,1960,64,0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.408,0.799,128.496,165827,4
0,7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Monkees,album,1968-04-22,1960,69,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
0,3VyJGPYr2DF9gdBNosSao4,Can't Find My Way Home,Blind Faith,album,1969-08,1960,61,0.519,0.337,2,-15.215,1,0.0333,0.887,0.0113,0.13,0.523,87.926,196133,4
0,6MOEQCtAWNSCmvg3SFKF5y,Season of the Witch,Donovan,album,1966-09,1960,65,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,293933,4
0,52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',Bob Dylan,album,1964-01-13,1960,68,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,3
0,1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",album,1969-05-29,1960,67,0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913,157893,4
0,2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",album,1969-05-29,1960,64,0.451,0.364,9,-13.126,1,0.0436,0.469,0.0,0.197,0.298,154.206,444053,4
0,2WOjLF83vqjit2Zh4B69V3,"Don't Think Twice, It's All Right",Bob Dylan,album,1963-05-27,1960,66,0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,217400,4
0,5bUlFE9dGh7pX93PUEVAue,Born On The Bayou,Creedence Clearwater Revival,album,1969-01-05,1960,59,0.678,0.386,9,-15.991,1,0.0464,0.0686,0.109,0.108,0.552,117.303,314667,4
0,1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,album,1968-07-01,1960,69,0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,163587,4
0,6i8SZ4NIrYeyrbBOoRSC9z,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,album,1968-05-02,1960,61,0.661,0.571,8,-12.317,1,0.103,0.27,0.0,0.98,0.826,122.396,169293,4
0,5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,album,1965-12-06,1960,67,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,229360,4
0,5xMNjx7uqCzMpJZSo4Wq55,"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,album,1969-06-04,1960,61,0.63,0.489,10,-12.144,1,0.18,0.77,0.0,0.381,0.796,101.876,233813,4
0,18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan,album,1963-05-27,1960,70,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,4
0,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Bob Dylan,album,1969-04-09,1960,66,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,220400,4
0,2LyRC7gfWFJd6JI5i8fTJe,The Race Is On,George Jones,album,1964-11-01,1960,58,0.428,0.701,9,-7.73,1,0.0658,0.247,0.0,0.154,0.918,170.419,127400,4
0,691Wr3tOjDqic3OTPLouX3,Ramblin' Gamblin' Man,Bob Seger,album,1969-04-01,1960,62,0.601,0.84,9,-3.828,1,0.0509,0.0232,0.0,0.0569,0.896,130.811,145311,4
0,2nvcTDmZkRWKNMAL29sLHo,The Night They Drove Old Dixie Down,The Band,album,1969-09-22,1960,63,0.505,0.483,0,-9.272,1,0.0334,0.542,0.0,0.222,0.484,125.839,211787,4
0,121sjkub4p4zcFNozkKnQD,Folsom Prison Blues,Johnny Cash,album,1960-01-01,1960,57,0.754,0.54,5,-8.326,1,0.0266,0.687,7.51e-05,0.0868,0.79,101.738,168554,4
0,0LTSNmOLBt25GMjHlxp9OR,Folsom Prison Blues,Johnny Cash,album,1964-06-13,1960,60,0.689,0.527,5,-9.934,1,0.0314,0.194,0.0784,0.278,0.777,110.519,155640,4
0,6V9VCm1zOY2lGR80RehJ9i,Wichita Lineman - Remastered 2001,Glen Campbell,album,1968,1960,64,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,186200,4
0,7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,The Lovin' Spoonful,album,1966-11,1960,66,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,160307,4
0,2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,album,1965-06-21,1960,66,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4
0,6xatfNMI8NkY5XxRHAeiS4,Stand By Your Man,Tammy Wynette,album,1964,1960,60,0.517,0.246,9,-11.992,1,0.0308,0.788,0.00105,0.133,0.525,105.24,159760,4
0,7aTCCNpHJD2Jgv0LLVJb8Y,Up On Cripple Creek,The Band,album,1969-09-22,1960,60,0.719,0.67,9,-9.113,1,0.0903,0.243,0.0223,0.0618,0.96,144.041,270293,4
0,5lEyMg4GNKnMbaarvT4sRd,These Eyes,The Guess Who,album,1969-03-01,1960,61,0.561,0.382,7,-11.276,1,0.0267,0.491,1.08e-06,0.156,0.758,96.447,225920,4
0,5pMZO580uekpfOoJcqF0ld,Frosty the Snowman,Gene Autry,album,1965,1960,59,0.596,0.675,8,-6.817,1,0.0326,0.312,0.0,0.341,0.966,81.121,113557,4
0,0FJbyybRjxOyalg9M9q6IJ,Union Dixie,Tennessee Ernie Ford,album,1961-07-10,1960,57,0.794,0.671,5,-6.896,1,0.0332,0.644,0.0,0.343,0.978,105.683,142067,4
0,5CGpPUcUahMuLzkNK9ZgPP,Dear Mr. Fantasy,Traffic,album,1967-12-08,1960,63,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,334000,4
0,4uYwlMp841PLJmj1gJJwIq,"Lay, Lady, Lay",Bob Dylan,album,1969-04-09,1960,64,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093,4
0,3c2kMiSB86tVq1J4oULmvL,Groovin',The Young Rascals,album,1967,1960,61,0.605,0.455,5,-8.903,0,0.0301,0.595,0.0,0.0816,0.678,106.825,151289,4
0,3vO2BbrhKNV2PDl276BUIZ,Cotton Fields,Creedence Clearwater Revival,album,1969-11-02,1960,66,0.582,0.641,9,-7.621,1,0.0297,0.237,0.0,0.132,0.86,148.634,177267,4
0,5jRQvcl66ovRTjUwzXziZA,Midnight Special,Creedence Clearwater Revival,album,1969-11-02,1960,64,0.763,0.462,2,-9.432,1,0.105,0.661,0.0,0.112,0.672,124.491,253867,4
0,4RGxUjaCmVtD30pIhtEi7w,Sunshine Superman,Donovan,album,1966-09,1960,61,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000,4
0,3RkQ3UwOyPqpIiIvGVewuU,Mr. Tambourine Man,Bob Dylan,album,1965-03-22,1960,64,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,330533,4
0,1Ch2cPleHoVVXLVRRrGF6o,Don't Come Home A-Drinkin' (With Lovin' On Your Mind),Loretta Lynn,album,1967-01-01,1960,55,0.691,0.604,1,-6.587,1,0.062,0.658,0.000597,0.189,0.885,83.602,126920,4
0,1Ay5MiilZj2ZGQLeTWVJ6o,Lodi,Creedence Clearwater Revival,album,1969-08-03,1960,63,0.773,0.675,5,-8.697,1,0.0281,0.324,0.000112,0.0896,0.925,126.866,193293,4
0,0HLBLRkkTOlAmjonShicD0,I'll Be Here in the Morning,Townes Van Zandt,album,1969-09,1960,55,0.558,0.17,4,-18.882,1,0.0331,0.887,0.037,0.113,0.635,76.835,180107,4
0,7FIcV2kEiO2mvvMbxU5Jkn,The Little Drummer Boy,Johnny Cash,album,1963-11-14,1960,62,0.686,0.497,0,-10.422,0,0.0579,0.967,0.000416,0.105,0.559,118.871,152267,4
0,3X9tJw6z5LowFx339fhTvu,I Walk the Line - Stereo Version,Johnny Cash,album,1964-06-13,1960,56,0.596,0.194,10,-20.389,1,0.0347,0.97,0.162,0.099,0.746,114.974,154173,4
0,0XnhQGfqfi5CnZXcONJuI5,Good Lovin' - Single Version,The Young Rascals,album,1966,1960,58,0.252,0.507,2,-13.337,1,0.0442,0.00206,0.00057,0.325,0.816,196.494,150907,4
0,7CQXyFX44CXmnuq8Bi9Dyc,Get Together,The Youngbloods,album,1967-03-10,1960,56,0.542,0.492,2,-11.927,1,0.0256,0.467,0.00105,0.0863,0.58,103.064,279280,4
0,4FdDorlbJTVHcH3djLbIfn,Ode To Billie Joe,Bobbie Gentry,album,1967-08-21,1960,58,0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,255002,4
0,1qTfHUVPsZTnrmvwQrAQdW,Crimson & Clover - Single Version; Mono,Tommy James & The Shondells,single,1969,1960,56,0.405,0.592,11,-12.309,1,0.0698,0.262,0.021,0.166,0.659,82.736,208667,4
0,4ME2YQNThxEW63fxojzHvN,One - Single Version,Three Dog Night,album,1968-01-01,1960,59,0.55,0.409,5,-12.702,0,0.0321,0.312,0.0,0.096,0.405,61.226,185827,4
0,7AL6qzIDHIX7pEUWrzNiIs,Hurdy Gurdy Man,Donovan,album,1968-10,1960,62,0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.451,193467,4
0,701oRFDRzsz3WdhCFOtUJj,Whipping Post,Allman Brothers Band,album,1969,1960,57,0.315,0.64,4,-9.256,0,0.0339,0.329,0.341,0.0879,0.583,97.968,317438,4
0,6OojY4NdPiEGWHV2EUSwHz,Always See Your Face,Love,album,1969-09-01,1960,59,0.567,0.579,0,-12.565,1,0.029,0.38,2.8e-05,0.0562,0.92,109.84,209133,4
0,1XuccRABkfUVB4FjSVhjL1,Alone Again Or - 2015 Remaster,Love,album,1967,1960,62,0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,197275,4
0,4SDywo3ykB2PEthjXvo1UP,I Put A Spell On You,Creedence Clearwater Revival,album,1968-07-05,1960,62,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,271787,4
0,1dbQNSAXlOEtngcIZAOfPO,Buddy,Willie Nelson,album,1968-09-01,1960,51,0.598,0.0833,0,-14.861,1,0.0566,0.9,0.000381,0.114,0.453,108.199,135973,4
0,5XOM6Neo5IACRMhvd2ibKA,You Ain't Woman Enough,Loretta Lynn,album,1966-01-01,1960,52,0.744,0.455,8,-7.543,1,0.0366,0.634,0.0,0.0526,0.905,75.281,135160,4
0,3AXDLGI5TIYi72JcYFvNpv,I Think We're Alone Now - Single Version,Tommy James & The Shondells,album,1967-01-05,1960,56,0.783,0.42,11,-11.05,0,0.103,0.0722,0.0316,0.0692,0.716,131.75,130320,4
0,7gtrXOGETM9OkerNjNXeie,Waiting Around to Die,Townes Van Zandt,album,1969-09,1960,55,0.551,0.233,6,-18.251,0,0.0312,0.71,0.000949,0.11,0.659,89.574,165187,4
0,6kPxXhjSvy8RsmZBAJUiFs,You Ain't Goin' Nowhere,The Byrds,album,1968-08-30,1960,57,0.512,0.426,7,-14.081,1,0.0449,0.109,0.00225,0.764,0.7,132.495,153467,4
0,4tj7IsJrn4MvesuhoY0JBy,I'm So Lonesome I Could Cry,Hank Williams,album,1966-12-04,1960,52,0.524,0.258,4,-14.827,1,0.0287,0.829,0.00164,0.328,0.349,111.937,169067,3
0,6aXKbU2QGsOms8UT3eUOg1,Catch the Wind,Donovan,album,1965-05-14,1960,62,0.385,0.306,3,-12.167,1,0.0297,0.452,7.43e-06,0.128,0.546,173.377,173813,3
0,6k9DUKMJpWvu6eFG3O64Lg,Subterranean Homesick Blues,Bob Dylan,album,1965-03-22,1960,59,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,141293,4
0,4OjKHySJHstsImlUW3qfml,Alice's Restaurant Massacree,Arlo Guthrie,album,1967-08-28,1960,53,0.561,0.366,9,-14.14,1,0.327,0.851,0.0,0.813,0.646,78.659,1116933,4
0,3h4t9qpFktohHeUQc3hZCa,Last Train to Clarksville - Original Stereo Version; 2006 Remaster,The Monkees,album,1966-10-10,1960,53,0.239,0.618,0,-8.464,1,0.033,0.0305,0.0,0.721,0.683,197.499,164093,4
0,32ssNweOtmacNBEC2kHzA8,Never My Love - Remastered Version,The Association,album,1967,1960,56,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,187693,4
0,42mWEvGlwKGhVQs8XkvQKP,She Thinks I Still Care,George Jones,album,1962-01-01,1960,52,0.591,0.424,11,-8.512,1,0.0301,0.283,0.0,0.134,0.613,115.01,154800,4
0,042v1NacbKJzCyi6nBme7T,Mr. Soul,Buffalo Springfield,album,1967-10-30,1960,56,0.674,0.706,9,-9.012,1,0.0384,0.108,6.48e-06,0.114,0.961,133.789,172400,4
0,6o21UfW2RHkzzleZGLfFpK,For Your Love - 2015 Remaster,The Yardbirds,album,1965,1960,59,0.288,0.62,2,-10.103,1,0.0428,0.24,0.0,0.0882,0.617,94.445,150627,4
0,3GgvAt2Cyp7GRhYy9Luus1,Sittin On Top Of The World,Doc Watson,album,1964,1960,54,0.547,0.127,3,-21.435,1,0.0373,0.892,1.58e-05,0.112,0.73,89.404,159000,4
0,6Jp0GuFxAYbTdre1uUPgaB,Suzie Q,Creedence Clearwater Revival,album,1968-07-05,1960,58,0.435,0.618,4,-11.391,0,0.0324,0.0601,0.00282,0.167,0.695,129.911,517160,4
0,3c06k9x6MHHdPQi3ix68yF,Daydream,The Lovin' Spoonful,album,1966-03,1960,60,0.822,0.332,1,-11.369,1,0.0506,0.834,0.0,0.11,0.834,110.802,139093,4
0,3E0VKSvZp76kvBU2WwwBul,Leaving Trunk,Taj Mahal,album,1968,1960,58,0.542,0.502,3,-10.607,0,0.0515,0.195,0.00812,0.174,0.948,174.11,289560,4
0,6dKkejSuZPJcVQvQ26nott,Harper Valley P.T.A.,Jeannie C. Riley,album,1968-01-01,1960,52,0.798,0.557,4,-10.787,1,0.0423,0.571,0.0,0.1,0.923,121.614,194515,4
0,5eo3Oql60QR7NL2zcEsbe8,Feelin' Alright?,Traffic,album,1968-10,1960,56,0.468,0.527,5,-10.781,1,0.0407,0.314,0.0,0.234,0.749,94.852,257600,4
0,4jBeYXnsJaNvsNmc7vhDkw,Country Christmas,Loretta Lynn,album,1966-10-16,1960,50,0.783,0.386,9,-10.36,1,0.0395,0.795,4.92e-05,0.129,0.834,99.322,126120,4
0,23xk9Rf7oIHVUU1JvmXYFn,Mony Mony,Tommy James & The Shondells,album,1968-01-01,1960,57,0.592,0.834,2,-11.565,1,0.0334,0.322,0.0,0.364,0.809,130.967,174133,4
0,3uG4ygD1bIP3YspJm9N4KO,Flowers on the Wall,The Statler Brothers,album,1966,1960,52,0.53,0.51,8,-11.053,0,0.187,0.596,0.0,0.0712,0.808,201.594,139813,4
0,29HbMTL672MugzhklYvStz,The Pusher,Steppenwolf,album,1968-01-01,1960,52,0.482,0.402,0,-13.45,1,0.027,0.165,0.0169,0.0717,0.721,81.502,352907,4
0,41iPmvB2ogl3dzEHw9EZh0,"He Ain't Heavy, He's My Brother",The Hollies,compilation,1967,1960,51,0.309,0.441,7,-6.524,1,0.0291,0.409,1.73e-05,0.513,0.217,75.734,257840,4
0,44AauRai27QWKEx4dKn0oU,500 Miles Away from Home,Bobby Bare,album,1963-12-11,1960,52,0.501,0.429,7,-10.803,1,0.0293,0.669,0.0,0.539,0.551,108.948,162560,4
0,1YaPhbIo2oKWT5ejlMEL5Z,Fist City,Loretta Lynn,album,1968-04-22,1960,50,0.656,0.556,0,-8.761,1,0.0357,0.762,0.0,0.315,0.915,77.855,133933,4
0,2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds,album,1966-07-18,1960,56,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,214640,4
0,3bMp2CgMtlWDqfG4rAE4nK,"Busted - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,album,1968-05-02,1960,53,0.693,0.503,8,-13.379,1,0.0913,0.604,0.00103,0.955,0.68,87.176,83907,1
0,6cyQhHuw8lEXgHGJlXUiR9,Daddy Sang Bass,Johnny Cash,album,1969-06-15,1960,50,0.659,0.564,4,-11.655,1,0.0379,0.814,2.18e-05,0.646,0.783,96.657,140413,4
0,51DLN9R1dIqkKnlRsz1kpg,Mr. Bojangles,Jerry Jeff Walker,album,1968,1960,49,0.427,0.0801,2,-27.119,1,0.0372,0.748,0.51,0.125,0.78,168.418,328147,3
0,2RB2xSlVoMRhINO0SruNIx,Fourteen Carat Mind,Gene Watson,compilation,1968-01-01,1960,46,0.539,0.485,5,-15.072,1,0.0341,0.143,0.0,0.181,0.94,188.884,159507,3
0,4PvPkRcbnO4s67MPnij3sh,Deep River Blues,Doc Watson,album,1964,1960,52,0.516,0.157,5,-19.213,1,0.0354,0.876,1.42e-05,0.142,0.783,93.719,192000,4
0,1NoIZ1658UHpicKQ9rcWYh,"Corinna - From ""The Natch'l Blues""",Taj Mahal,album,1968,1960,51,0.623,0.286,9,-13.288,1,0.0991,0.486,4.44e-05,0.0884,0.734,79.106,182507,4
0,7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,Bob Dylan,album,1966-06-20,1960,59,0.509,0.68,5,-8.354,1,0.0372,0.36,0.0,0.0824,0.802,99.924,185200,4
0,4UteAW3ZmZaB2Ru3FjB0dp,Let's Live For Today,The Grass Roots,album,1967-01-01,1960,53,0.571,0.498,8,-7.671,0,0.0288,0.462,0.0,0.0448,0.58,115.996,167760,4
0,4JPEuPsDG3nNJMAvvQ2Rr3,D-I-V-O-R-C-E,Tammy Wynette,album,1966,1960,50,0.628,0.383,9,-9.216,1,0.0296,0.826,0.0,0.151,0.564,99.789,175440,4
0,71sJjrNiDMM4oGNmgyPgOT,"Fare Thee Well, Miss Carousel",Townes Van Zandt,album,1969-09,1960,50,0.548,0.406,4,-13.547,1,0.0576,0.703,1.43e-05,0.0496,0.572,81.257,322587,4
0,7ny2ATvjtKszCpLpfsGnVQ,A Hard Rain's A-Gonna Fall,Bob Dylan,album,1963-05-27,1960,55,0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467,412200,4
0,1Bqt4M53ylr5NXMvBg1FMf,Golden Ring - Single Version,Tammy Wynette,album,1964,1960,47,0.458,0.514,11,-12.644,1,0.0603,0.528,0.0,0.185,0.603,166.523,181493,4
0,2Cb2l4UoXynCHCeCYHRZN8,Stand By Your Man,Tammy Wynette,album,1968,1960,52,0.563,0.331,9,-9.681,1,0.0283,0.776,0.000846,0.125,0.608,105.779,157893,4
0,1wgXZFadykcGX9W1olAOmp,Dumb Blonde,Dolly Parton,album,1967-02-13,1960,49,0.621,0.565,7,-8.033,1,0.0311,0.659,0.0,0.116,0.775,79.922,150447,4
0,1guPCVBMmglx2m1DM0xOBu,Once a Day,Connie Smith,album,1965,1960,52,0.502,0.353,6,-9.957,1,0.0317,0.451,0.0,0.0583,0.751,136.746,140120,4
0,1yKah8BCP3Vgq2tPBOLKL0,All Your Love - Stereo,John Mayall & The Bluesbreakers,album,1966-06-22,1960,60,0.321,0.625,2,-5.219,0,0.0302,0.491,5.08e-05,0.345,0.777,107.338,212600,4
0,0jtz7Ia3HahOqXWnKad0rn,Polk Salad Annie,Tony Joe White,album,1969,1960,57,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,223533,4
0,7xrODhgXFNVsRtKoyt5rJo,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,album,1968-05-01,1960,49,0.679,0.519,8,-13.562,1,0.187,0.545,0.0,0.787,0.839,121.41,183253,4
0,7Lmf6vbhGpgC60KHIICkRX,I'll Be Lucky Someday - Remastered 2001,Glen Campbell,album,1967,1960,52,0.334,0.26,7,-13.694,0,0.0301,0.0882,5.28e-05,0.168,0.282,95.875,146933,3
0,0rBoz4CbJGRIRgMyCXbPur,Cattle Call,Eddy Arnold,album,1963-11-19,1960,49,0.428,0.186,3,-12.286,1,0.0275,0.943,3.83e-05,0.108,0.497,78.629,162333,3
0,0rE8nugfCMtsC3mzNukV8Z,"Dark as the Dungeon - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,album,1968-05-01,1960,50,0.499,0.281,3,-17.128,1,0.193,0.859,3.85e-05,0.918,0.375,111.769,187707,3
0,1tZKsxgKebVQX9s6oiojG9,By The Time I Get To Phoenix - Remastered 2001,Glen Campbell,album,1967,1960,54,0.218,0.336,5,-12.997,1,0.0301,0.0743,1.61e-06,0.134,0.232,176.66,164200,4
0,2pVQtg1gfTftOLugm5ENov,I Washed My Hands in Muddy Water,Stonewall Jackson,album,1964,1960,48,0.618,0.37,7,-11.023,1,0.0345,0.788,0.0,0.146,0.653,81.553,162840,4
0,7IvUQIQpP2xM93Ym6w7s5d,Dixie,Tennessee Ernie Ford,album,1961-07-10,1960,48,0.724,0.748,5,-7.224,1,0.0498,0.736,0.0,0.0692,0.962,107.904,141240,4
0,2dLzyrwHEEK8umYoOYaSPc,"I Still Miss Someone - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,album,1968-05-01,1960,50,0.58,0.296,10,-15.875,1,0.0343,0.555,0.000472,0.468,0.582,96.155,96960,4
0,7GCNh1ibQiae8aimaEUOFq,Galveston - Remastered 2001,Glen Campbell,album,1969,1960,51,0.526,0.52,5,-8.918,1,0.0296,0.202,0.000329,0.156,0.675,118.404,161067,4
0,0aD8W0ChzDgEKpB1zsJ8zv,Crystal Blue Persuasion,Tommy James & The Shondells,album,1968-01-01,1960,54,0.621,0.341,9,-11.447,1,0.049,0.102,7.78e-05,0.0652,0.578,98.554,242320,4
0,3bgTFCt5CTfasvpigHAdL0,It Came Out Of The Sky,Creedence Clearwater Revival,album,1969-11-02,1960,56,0.621,0.89,2,-7.605,1,0.0328,0.225,0.000582,0.174,0.965,148.417,175667,4
0,0Fnb2pfBfu0ka33d6Yki17,All Along the Watchtower,Bob Dylan,album,1967-12-27,1960,56,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.697,129.175,151093,4
0,39m6vOwUEgjErRnsm93wu2,Wooden Ships - 2005 Remaster,"Crosby, Stills & Nash",album,1969-05-29,1960,51,0.475,0.303,4,-13.39,0,0.0313,0.666,0.0765,0.112,0.57,79.202,326293,4
0,76OUhpuAQSQ2orR5TUeeRc,You've Made Me So Very Happy,"Blood, Sweat & Tears",album,1968-12,1960,51,0.414,0.501,3,-9.105,0,0.0443,0.253,0.0,0.353,0.452,95.837,258733,4
0,4VkgY55sUbfszX3XjS3LxW,"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,album,1969-06-05,1960,48,0.685,0.486,10,-11.898,1,0.323,0.758,0.0,0.716,0.892,101.539,225040,4
0,4cix9zymmhisLuM56RDcB7,Mellow Yellow,Donovan,album,1967-03,1960,55,0.71,0.319,2,-12.387,1,0.0667,0.534,0.0201,0.211,0.757,105.489,227227,4
0,7Ci3Yc9H2YliGFc1czyqI1,One,Harry Nilsson,album,1968-07-01,1960,58,0.455,0.063,0,-21.191,0,0.0387,0.946,0.000131,0.1,0.208,125.392,171907,4
0,1IoRkyadylakMOukD7uN67,I Shall Be Released - Remastered,The Band,album,1968-07-01,1960,52,0.445,0.376,4,-11.844,1,0.0312,0.321,0.0,0.0702,0.526,128.156,192104,4
